Palabra,Categoria,Traduccion,Idioma,Conjugaciones,Estado
faudetta,Sustantivo,"chaqueta para mujer, enaguas, falda",Español,,OK
fauri,Sustantivo,favor,Español,,OK
fausìa,Sustantivo,"falsía, falsedad",Español,,OK
fava,Sustantivo,haba,Español,,OK
favaiana,Sustantivo,vaina de haba,Español,,OK
favajana,Sustantivo,vaina de haba,Español,,OK
favaloru,Sustantivo,estafador,Español,,OK
favanata,Sustantivo,riprensione,Italiano,,OK
favara,Sustantivo,"manantial, fuente",Español,,OK
favuri,Sustantivo,favor,Español,,OK
fazzulettu,Sustantivo,pañuelo,Español,,OK
fazzumi,Sustantivo,rasgos,Español,,OK
fazzuni,Sustantivo,rasgos,Español,,OK
fedda,Sustantivo,"fita, loncha, tajada, rodeja",Español,,OK
felba,Sustantivo,felpa,Español,,OK
fera,Sustantivo,"fiera, bestia salvaje",Español,,OK
ferba,Sustantivo,felpa,Español,,OK
ferla,Sustantivo,bastón para castigar a los alumnos,Español,,OK
ferra,Sustantivo,Ferula mediterranea (planta),Español,,OK
ferru,Sustantivo,hierro  / hierro,Español,,OK
festa,Sustantivo,fiesta / fiesta,Español,,OK
fetu,Sustantivo,"mal olor, hedor",Español,,OK
fezza,Sustantivo,excrementos,Español,,OK
fiammingu,Sustantivo,flamenco / dialecto flamenco,Español,,OK
ficara,Sustantivo,higuera,Español,,OK
fiddècula,Sustantivo,"focha común (Fulica atra), gallareta",Español,,OK
fidi,Sustantivo,fe,Español,,OK
fidizzia,Sustantivo,"fe, confianza",Español,,OK
fierra,Sustantivo,Ferula mediterranea (planta),Español,,OK
fierru,Sustantivo,hierro,Español,,OK
figghianna,Sustantivo,tempo del figliare,Italiano,,OK
figgianu,Sustantivo,fijiano / idioma fijiano,Español,,OK
figura,Sustantivo,"figura, imagen",Español,,OK
filaccu,Sustantivo,hilo conductor de la madeja,Español,,OK
filaci,Sustantivo,hilo conductor de la madeja,Español,,OK
filagna,Sustantivo,hilera de plantas o àrboles,Español,,OK
filagnu,Sustantivo,hilera de plantas o àrboles,Español,,OK
filama,Sustantivo,fama (en particular mala reputación),Español,,OK
filannera,Sustantivo,hiladora (obrera),Español,,OK
filanneri,Sustantivo,hilador (obrero),Español,,OK
filanu,Sustantivo,"fulano, fulanito",Español,,OK
filara,Sustantivo,"hilera de plantas, hila de àrboles",Español,,OK
filarata,Sustantivo,"hilera de plantas, hila de àrboles",Español,,OK
filarera,Sustantivo,"hilera de plantas, hila de àrboles",Español,,OK
filazza,Sustantivo,hilas,Español,,OK
filazzata,Sustantivo,cuerda hecha con hilos de viejas cuerdas,Español,,OK
filazzi,Sustantivo,hilas,Español,,OK
fileccia,Sustantivo,flecha,Español,,OK
filera,Sustantivo,"hilera de plantas, hila de àrboles",Español,,OK
filiana,Sustantivo,averla piccola (Lanius collurio),Italiano,,OK
filiari,Sustantivo,volteggiare di uccelli nell'aria,Italiano,,OK
filiccia,Sustantivo,flecha,Español,,OK
filinia,Sustantivo,telaraña,Español,,OK
filippinu,Sustantivo,filipino / idioma filipino,Español,,OK
filiscia,Sustantivo,"parte del mulino, dove si sprigiona l'acqua",Italiano,,OK
filittuni,Sustantivo,pollone,Italiano,,OK
fillata,Sustantivo,salami en lonchas,Español,,OK
filoccu,Sustantivo,hilas,Español,,OK
filoluggìa,Sustantivo,filología,Español,,OK
filosufìa,Sustantivo,filosofía,Español,,OK
filosufìi,Sustantivo,filosofías,Español,,OK
filuluggìa,Sustantivo,filología,Español,,OK
filusa,Sustantivo,dinero,Español,,OK
filusi,Sustantivo,dinero,Español,,OK
filusufìa,Sustantivo,filosofía,Español,,OK
filusufìi,Sustantivo,filosofías,Español,,OK
filànguli,Sustantivo,hilas,Español,,OK
filàutu,Sustantivo,flauta,Español,,OK
filìggini,Sustantivo,hollín,Español,,OK
filìina,Sustantivo,hollín,Español,,OK
filìnia,Sustantivo,hollín,Español,,OK
finata,Sustantivo,campo donde el heno ha sido cortado,Español,,OK
fini,Sustantivo,fin,Español,,OK
finistrali,Sustantivo,"grande ventana, alféizar",Español,,OK
finlannisi,Sustantivo,finlandés / idioma finlandés,Español,,OK
finocchiu,Sustantivo,hinojo,Español,,OK
fintizza,Sustantivo,ficción,Español,,OK
finucchiazzu,Sustantivo,"cañaherla, cañaheja, canabeja común, férula común (Ferula communis)",Español,,OK
finàita,Sustantivo,límite,Español,,OK
firanti,Sustantivo,comerciante de feria,Español,,OK
firaru,Sustantivo,comerciante de feria,Español,,OK
firbuni,Sustantivo,tessuto di lana molto grossolano,Italiano,,OK
firi,Sustantivo,fe,Español,,OK
firianti,Sustantivo,comerciante de feria,Español,,OK
firiatu,Sustantivo,comerciante de feria,Español,,OK
firnicìa,Sustantivo,frenesí,Español,,OK
firnàculi,Sustantivo,frammento,Italiano,,OK
firotu,Sustantivo,comerciante de feria,Español,,OK
firrialoru,Sustantivo,"matraca, carraca, carraco (instrumento)",Español,,OK
firricu,Sustantivo,ortiga,Español,,OK
firrina,Sustantivo,barrena,Español,,OK
firriolu,Sustantivo,tipo de abrigo sencillo o con un,Español,,OK
fiscaletti,Sustantivo,"flautas populares sicilianas, caramillos sicilianos",Español,,OK
fiscalettu,Sustantivo,"flauta popular siciliana, caramillo siciliano",Español,,OK
fissarìa,Sustantivo,acción o discurso estúpido,Español,,OK
fistiulità,Sustantivo,festevolezza,Italiano,,OK
fistivulità,Sustantivo,festevolezza,Italiano,,OK
fistulità,Sustantivo,festevolezza,Italiano,,OK
fitari,Sustantivo,depositare le uova,Italiano,,OK
fitigghiu,Sustantivo,figlio adottivo,Italiano,,OK
fittiata,Sustantivo,il pulsare del sangue nelle pustole,Italiano,,OK
fittiatura,Sustantivo,il pulsare del sangue nelle pustole,Italiano,,OK
fitu,Sustantivo,"mal olor, hedor",Español,,OK
fitusarìa,Sustantivo,suciedad,Español,,OK
fiura,Sustantivo,"figura, imagen",Español,,OK
flacca,Sustantivo,sorta di cocchio,Italiano,,OK
fleccia,Sustantivo,flecha,Español,,OK
floretta,Sustantivo,jardín pequeño para hacer crecer flores,Español,,OK
fluoru,Sustantivo,flúor,Español,,OK
flusciu,Sustantivo,1. flujo 2. flujo de agua,Español,,OK
flussu,Sustantivo,1. flujo 2. flujo de agua,Español,,OK
flàndugli,Sustantivo,hilas,Español,,OK
flàutu,Sustantivo,flauta,Español,,OK
fogghiu,Sustantivo,papel,Español,,OK
foggia,Sustantivo,"focha común (Fulica atra), gallareta",Español,,OK
fogliu,Sustantivo,papel / papel,Español,,OK
forgia,Sustantivo,"ferrería, herrería, fragua / focha común (Fulica atra), gallareta",Español,,OK
forza,Sustantivo,fuerza / fuerza,Español,,OK
fotugrafìa,Sustantivo,"fotografía, foto",Español,,OK
fotugrafìi,Sustantivo,"fotografías, foto",Español,,OK
fraca,Sustantivo,"pantalón|pantalones, braga (bragas)",Español,,OK
fraccata,Sustantivo,gran cantidad de golpes,Español,,OK
fraccheca,Sustantivo,ciarpa,Italiano,,OK
fraenti,Sustantivo,escollo,Español,,OK
fragagghia,Sustantivo,peces de mar jóvenes pescados para freirlos,Español,,OK
fraienti,Sustantivo,escollo,Español,,OK
frajenti,Sustantivo,escollo,Español,,OK
frama,Sustantivo,fama (en particular mala reputación),Español,,OK
franca,Sustantivo,rama,Español,,OK
francupruvinzali,Sustantivo,"idioma francoprovenzal, idioma arpitano",Español,,OK
frasca,Sustantivo,"ramito de árbol / 1. follaje (hojas), 2. dinero",Español,,OK
fraschetta,Sustantivo,pequeño ramito de árbol,Español,,OK
frastuchera,Sustantivo,"cultivo de alfóncigos, plantación de alfónsigos",Español,,OK
frateddu,Sustantivo,primo / hermano,Español,,OK
frati,Sustantivo,hermano  / fraile  / fraile,Español,,OK
fratieddu,Sustantivo,primo,Español,,OK
fratrìa,Sustantivo,cofradía,Español,,OK
fratta,Sustantivo,"matorral, plantas del monte bajo, maleza",Español,,OK
fratìa,Sustantivo,cofradía,Español,,OK
fravecchia,Sustantivo,arveja (Vicia),Español,,OK
frazzata,Sustantivo,manta (de cama),Español,,OK
freggiu,Sustantivo,friso,Español,,OK
fregiu,Sustantivo,friso,Español,,OK
frenu,Sustantivo,freno,Español,,OK
frevi,Sustantivo,fiebre,Español,,OK
frica,Sustantivo,celo (animales que están excitados sexualmente),Español,,OK
friciu,Sustantivo,friso,Español,,OK
friggi,Sustantivo,"1. frisos, 2. imagen",Español,,OK
friggiu,Sustantivo,friso,Español,,OK
frigiu,Sustantivo,friso,Español,,OK
frigorìfaru,Sustantivo,"nevera, frigorífico",Español,,OK
frigorìferu,Sustantivo,"nevera, frigorífico",Español,,OK
frigorìfiru,Sustantivo,"nevera, frigorífico",Español,,OK
frigugliu,Sustantivo,freddo rigido,Italiano,,OK
frigurìfiru,Sustantivo,"nevera, frigorífico",Español,,OK
frinza,Sustantivo,franja,Español,,OK
frisca,Sustantivo,panal de miel,Español,,OK
friscaletti,Sustantivo,"flautas populares sicilianas, caramillos sicilianos",Español,,OK
friscalettu,Sustantivo,"flauta popular siciliana, caramillo siciliano",Español,,OK
friscanzana,Sustantivo,frescor (casi frío),Español,,OK
friscina,Sustantivo,corba,Italiano,,OK
frisciola,Sustantivo,braciola,Italiano,,OK
frisciuni,Sustantivo,flujo de agua,Español,,OK
friscumi,Sustantivo,productos lácteos frescos,Español,,OK
friseddi,Sustantivo,erba con foglie spinose: smilace,Italiano,,OK
frisettu,Sustantivo,sorta di seta sceltissima,Italiano,,OK
frisilli,Sustantivo,sorta di biscotti,Italiano,,OK
frisinga,Sustantivo,troia di primo parto,Italiano,,OK
frisuni,Sustantivo,frisio / idioma frisio,Español,,OK
friugghiu,Sustantivo,acceso de fiebre,Español,,OK
friulanu,Sustantivo,friulano / idioma friulano,Español,,OK
frivaru,Sustantivo,febrero,Español,,OK
frivugghiu,Sustantivo,acceso de fiebre,Español,,OK
frizioni,Sustantivo,"fricción, masaje",Español,,OK
frizzioni,Sustantivo,"fricción, masaje",Español,,OK
frumaggi,Sustantivo,quesos,Español,,OK
frumaggiu,Sustantivo,queso,Español,,OK
frummaggi,Sustantivo,quesos,Español,,OK
frummaggiu,Sustantivo,queso,Español,,OK
frunda,Sustantivo,ramo de árbol,Español,,OK
frunna,Sustantivo,ramo de árbol,Español,,OK
fruntizza,Sustantivo,bandello dell'arpione,Italiano,,OK
frusciu,Sustantivo,1. flujo 2. flujo de agua,Español,,OK
frusciuni,Sustantivo,flujo de agua,Español,,OK
fruseddu,Sustantivo,pliegue en una chaqueta,Español,,OK
frussu,Sustantivo,flujo,Español,,OK
fruviata,Sustantivo,breve soffio di vento,Italiano,,OK
fruvuliata,Sustantivo,soffio di vento spaventoso,Italiano,,OK
fràbbica,Sustantivo,planta (fábrica),Español,,OK
fràgula,Sustantivo,fresa,Español,,OK
fràscili,Sustantivo,geloni,Italiano,,OK
fràula,Sustantivo,fresa,Español,,OK
fràutu,Sustantivo,flauta,Español,,OK
fràvula,Sustantivo,fresa,Español,,OK
frìngula,Sustantivo,frammento,Italiano,,OK
frìnnula,Sustantivo,frammento,Italiano,,OK
frìttula,Sustantivo,residuo quemado de las partes grasientas del cerdo,Español,,OK
fucili,Sustantivo,fusil (arma),Español,,OK
fucularu,Sustantivo,hogar (fuego),Español,,OK
fucuni,Sustantivo,braserillo portátil,Español,,OK
fucuruna,Sustantivo,tortuga,Español,,OK
fugghiami,Sustantivo,follaje,Español,,OK
fugliami,Sustantivo,follaje,Español,,OK
fuita,Sustantivo,"huida, fuga",Español,,OK
fuitina,Sustantivo,"huida, fuga",Español,,OK
fuiuta,Sustantivo,huida (acción de huir),Español,,OK
fuiutina,Sustantivo,huida (acción de huir),Español,,OK
fujuta,Sustantivo,huida (acción de huir),Español,,OK
fujutina,Sustantivo,huida (acción de huir),Español,,OK
fula,Sustantivo,idioma fula,Español,,OK
fulina,Sustantivo,telaraña,Español,,OK
fulinia,Sustantivo,telaraña,Español,,OK
fulìnia,Sustantivo,hollín,Español,,OK
fumazzaru,Sustantivo,lugar donde se conserva el estiércol,Español,,OK
fummìcula,Sustantivo,hormiga,Español,,OK
fumu,Sustantivo,humo / humo,Español,,OK
funciata,Sustantivo,golpe dado en la nariz,Español,,OK
funi,Sustantivo,"cuerda, soga / cuerda, soga",Español,,OK
funirali,Sustantivo,"funeral, funerales",Español,,OK
funnali,Sustantivo,"fondo del mar, profundidad / profundo, hondo",Español,,OK
funnarigghi,Sustantivo,depósito dejado por un líquido,Español,,OK
funnarigghiu,Sustantivo,depósito dejado por un líquido,Español,,OK
funnigghia,Sustantivo,depósito dejado por un líquido,Español,,OK
funniolu,Sustantivo,depósito dejado por un líquido,Español,,OK
funnu,Sustantivo,fondo / horno,Español,,OK
funnurutu,Sustantivo,profundo,Español,,OK
funnutu,Sustantivo,profundo,Español,,OK
funtìculu,Sustantivo,cauterio,Italiano,,OK
funzioni,Sustantivo,función / función,Español,,OK
furami,Sustantivo,animal rapaz,Español,,OK
furca,Sustantivo,horca,Español,,OK
furcedda,Sustantivo,horquilla,Español,,OK
furchetta,Sustantivo,tenedor,Español,,OK
furchetti,Sustantivo,tenedores,Español,,OK
furdìcula,Sustantivo,ortiga,Español,,OK
furiotu,Sustantivo,quien vive en las afueras,Español,,OK
furmaggi,Sustantivo,quesos,Español,,OK
furmaggiu,Sustantivo,queso,Español,,OK
furmìcula,Sustantivo,hormiga,Español,,OK
furnu,Sustantivo,horno,Español,,OK
furricu,Sustantivo,ortiga,Español,,OK
furriolu,Sustantivo,tipo de abrigo sencillo o con un,Español,,OK
furruaggiu,Sustantivo,provvista di vettovaglie,Italiano,,OK
furràina,Sustantivo,mezcla de hierbas para el forraje,Español,,OK
furrània,Sustantivo,mezcla de hierbas para el forraje,Español,,OK
fursu,Sustantivo,flujo,Español,,OK
furtilizza,Sustantivo,fortaleza (castillo),Español,,OK
furtuna,Sustantivo,suerte,Español,,OK
furu,Sustantivo,frullino,Italiano,,OK
fustaria,Sustantivo,luogo nel quale il lino viene esposto al sole perché dissecchi,Italiano,,OK
futugrafìa,Sustantivo,"fotografía, foto",Español,,OK
futugrafìi,Sustantivo,"fotografías, foto",Español,,OK
fàbbrica,Sustantivo,planta (fábrica),Español,,OK
fàula,Sustantivo,fábula,Español,,OK
fàvula,Sustantivo,fábula,Español,,OK
fètula,Sustantivo,comadreja (Mustela nivalis),Español,,OK
fìlici,Sustantivo,helecho,Español,,OK
fìmmina,Sustantivo,"mujer, hembra",Español,,OK
fìmmini,Sustantivo,"mujeres, hembras",Español,,OK
fìsica,Sustantivo,física,Español,,OK
fònfora,Sustantivo,caspa (en la cabeza),Español,,OK
fòrfaru,Sustantivo,cerilla (para el fuego),Español,,OK
fòrficia,Sustantivo,tijeras,Español,,OK
fòsfaru,Sustantivo,fósforo / cerilla (para el fuego),Español,,OK
fòsfuru,Sustantivo,fósforo / cerilla (para el fuego),Español,,OK
fùnnachi,Sustantivo,lugares donde los carreteros descansan,Español,,OK
fùnnichi,Sustantivo,lugares donde los carreteros descansan,Español,,OK
fùnnuchi,Sustantivo,lugares donde los carreteros descansan,Español,,OK
gabbella,Sustantivo,"gabela (impuesto, tributo)",Español,,OK
gabbillotu,Sustantivo,gabelotto,Español,,OK
gabbinettu,Sustantivo,gabinete,Español,,OK
gabbu,Sustantivo,"chiste, broma",Español,,OK
gabella,Sustantivo,"gabela (impuesto, tributo)",Español,,OK
gabillotu,Sustantivo,gabelotto,Español,,OK
gabinettu,Sustantivo,gabinete,Español,,OK
gaddinedda,Sustantivo,"1. gorgojo (insecto), 2. mariquita",Español,,OK
gaddittu,Sustantivo,gallito,Español,,OK
gaddurisi,Sustantivo,"galurés, sardo galurés",Español,,OK
gaffa,Sustantivo,gancho,Español,,OK
gaggiola,Sustantivo,"cárcel, prisión",Español,,OK
gaia,Sustantivo,seto (de arbustos),Español,,OK
galencia,Sustantivo,brezo alpino (Erica carnea),Español,,OK
galiggi,Sustantivo,"torrente pequeño, riada pequeña",Español,,OK
galiggiu,Sustantivo,"torrente pequeño, riada pequeña",Español,,OK
galisseri,Sustantivo,calesero (conductor de calesa),Español,,OK
galizzianu,Sustantivo,gallego / idioma gallego,Español,,OK
gallingiu,Sustantivo,"torrente pequeño, riada pequeña",Español,,OK
gallisi,Sustantivo,galés / idioma galés,Español,,OK
gallotta,Sustantivo,pava (animal),Español,,OK
gallu-itàlicu di Sicilia,Sustantivo,"galo-itálicos de Sicilia|galo-itálico de Sicilia, galo-itálicos sicilianos|galo-itálico siciliano, galo-itálicos sículos|galo-itálico sículo, galo-sículos|galo-sículo, galo-sicilianos|galo-siciliano / idiomas galo-itálicos de Sicilia|idioma galo-itálico de Sicilia, idiomas galo-itálicos sicilianos|idioma galo-itálico siciliano, idiomas galo-itálicos sículos|idioma galo-itálico sículo, idiomas galo-sículos|idioma galo-sículo, idiomas galo-sicilianos|idioma galo-siciliano / dialectos galo-itálicos de Sicilia|dialecto galo-itálico de Sicilia, dialectos galo-itálicos sicilianos|dialecto galo-itálico siciliano, dialectos galo-itálicos sículos|dialecto galo-itálico sículo, dialectos galo-sículos|dialecto galo-sículo, dialectos galo-sicilianos|dialecto galo-siciliano",Español,,OK
galìa,Sustantivo,galera (barco),Español,,OK
galòfaru,Sustantivo,clavel,Español,,OK
gamiddu,Sustantivo,camello,Español,,OK
gamillu,Sustantivo,camello,Español,,OK
gammozzi,Sustantivo,rayos de una rueda,Español,,OK
gammozzu,Sustantivo,rayo de una rueda,Español,,OK
gana,Sustantivo,gran gana,Español,,OK
ganga,Sustantivo,molar (diente),Español,,OK
gangalarruni,Sustantivo,guimbarda (instrumento),Español,,OK
gangali,Sustantivo,mandíbula,Español,,OK
gangia,Sustantivo,almacén de semillas de cereales,Español,,OK
ganzarìa,Sustantivo,"pocilga, cochitril, porqueriza, zahúrda",Español,,OK
ganzu,Sustantivo,amante,Español,,OK
garaggi,Sustantivo,garaje (donde uno se aparca),Español,,OK
garagi,Sustantivo,garaje (donde uno se aparca),Español,,OK
garagolu,Sustantivo,"caracolillo (Phaseolus caracalla), caracol real, caracola real, judía caracol",Español,,OK
garavulu,Sustantivo,caracol,Español,,OK
garberi,Sustantivo,spaccatura nei filoni delle cave di zolfo / tarma della quercia,Italiano,,OK
garbettu,Sustantivo,tipo de tejido,Español,,OK
garbona,Sustantivo,"cárcel, prisión",Español,,OK
gargia,Sustantivo,"1. garganta (cuerpo), 2. axila",Español,,OK
gargiola,Sustantivo,"cárcel, prisión",Español,,OK
gargiubba,Sustantivo,"cárcel, prisión",Español,,OK
gargiùbbula,Sustantivo,"cárcel, prisión",Español,,OK
garra,Sustantivo,pata (de animal),Español,,OK
garruni,Sustantivo,pantorrila,Español,,OK
garrusu,Sustantivo,un joven homosexual,Español,,OK
garzu,Sustantivo,amante,Español,,OK
garàmmula,Sustantivo,"grieta, rajadura, raja",Español,,OK
garàmmuli,Sustantivo,"grietas, rajaduras, rajas",Español,,OK
gassina,Sustantivo,estera (persiana),Español,,OK
gassira,Sustantivo,estera (persiana),Español,,OK
gastrunumìa,Sustantivo,gastronomía,Español,,OK
gatta,Sustantivo,gata,Español,,OK
gattareddi,Sustantivo,dificultad para respirar,Español,,OK
gattareddu,Sustantivo,gatito (cría de gato),Español,,OK
gazzara,Sustantivo,"picaza (pigaza), urraca",Español,,OK
gazzella,Sustantivo,gacela,Español,,OK
gazzelu,Sustantivo,gacela,Español,,OK
geniu,Sustantivo,"1. genio (espíritu), 2. genio (capacidad mental)",Español,,OK
ghiacatu,Sustantivo,pavimentación hecha con piedras,Español,,OK
ghiacciu,Sustantivo,hielo,Español,,OK
ghiaccu,Sustantivo,"cable, nudo corredizo",Español,,OK
ghiancheri,Sustantivo,carnicero,Español,,OK
ghianguluni,Sustantivo,ganglio linfático hinchado|ganglios linfáticos hinchados en el cuello,Español,,OK
ghiazzu,Sustantivo,"1. hielo, 2. cama, lecho",Español,,OK
ghica,Sustantivo,"pliegue, doblez",Español,,OK
ghiorna,Sustantivo,días,Español,,OK
ghiou,Sustantivo,clavo,Español,,OK
ghiovu,Sustantivo,clavo,Español,,OK
ghissara,Sustantivo,"gessaia, cava di gesso",Italiano,,OK
ghissu,Sustantivo,yeso,Español,,OK
ghiummaloru,Sustantivo,galleggiante col suo lucignolo sull'olio della lampada,Italiano,,OK
ghiummu,Sustantivo,plomo,Español,,OK
ghiuppu,Sustantivo,álamo temblón (Populus tremula),Español,,OK
ghiurnali,Sustantivo,periódico,Español,,OK
ghiànnula,Sustantivo,glándula,Español,,OK
ghiòmmaru,Sustantivo,pelota de cosas arrolladas o envueltas,Español,,OK
ghiòmmiru,Sustantivo,pelota de cosas arrolladas o envueltas,Español,,OK
ghiòmmuru,Sustantivo,pelota de cosas arrolladas o envueltas,Español,,OK
ghèiscia,Sustantivo,geisha (pronunciado gueisha),Español,,OK
ghìndalu,Sustantivo,arcolaio,Italiano,,OK
ghìngalu,Sustantivo,arcolaio,Italiano,,OK
giacca,Sustantivo,chaqueta,Español,,OK
giai,Sustantivo,"gayo (Garrulus glandarius), arrendajo",Español,,OK
