Palabra,Categoria,Traduccion,Idioma,Conjugaciones,Estado
aspittari,Verbo,esperar,Español,"aspittu, aspittas, aspitta, aspittamu, aspittati, aspittanu, aspittai, aspittasti, aspittau, aspittàmuru, aspittàstivu, aspittàranu",OK
assaccari,Verbo,boccheggiare (respirare affannosamente),Italiano,"assaccu, assaccas, assacca, assaccamu, assaccati, assaccanu, assaccai, assaccasti, assaccau, assaccàmuru, assaccàstivu, assaccàranu",OK
assagghiari,Verbo,"sobbalzare per paura, trasalire, spaventarsi, impallidire",Italiano,"assagghiu, assagghias, assagghia, assagghiamu, assagghiati, assagghianu, assagghiai, assagghiasti, assagghiau, assagghiàmuru, assagghiàstivu, assagghiàranu",OK
assaggiari,Verbo,probar (algo de comer),Español,"assaggiu, assaggias, assaggia, assaggiamu, assaggiati, assaggianu, assaggiai, assaggiasti, assaggiau, assaggiàmuru, assaggiàstivu, assaggiàranu",OK
assantucchiari,Verbo,"occultare con grande cautela, nascondere bene",Italiano,"assantucchiu, assantucchias, assantucchia, assantucchiamu, assantucchiati, assantucchianu, assantucchiai, assantucchiasti, assantucchiau, assantucchiàmuru, assantucchiàstivu, assantucchiàranu",OK
assardari,Verbo,succingersi,Italiano,"assardu, assardas, assarda, assardamu, assardati, assardanu, assardai, assardasti, assardau, assardàmuru, assardàstivu, assardàranu",OK
assassunari,Verbo,soffriggere,Italiano,"assassunu, assassunas, assassuna, assassunamu, assassunati, assassunanu, assassunai, assassunasti, assassunau, assassunàmuru, assassunàstivu, assassunàranu",OK
assicchiari,Verbo,"essere estenuato, afflitto",Italiano,"assicchiu, assicchias, assicchia, assicchiamu, assicchiati, assicchianu, assicchiai, assicchiasti, assicchiau, assicchiàmuru, assicchiàstivu, assicchiàranu",OK
assiccumiari,Verbo,risecchire,Italiano,"assiccumiu, assiccumias, assiccumia, assiccumiamu, assiccumiati, assiccumianu, assiccumiai, assiccumiasti, assiccumiau, assiccumiàmuru, assiccumiàstivu, assiccumiàranu",OK
assicutari,Verbo,inseguire,Italiano,"assicutu, assicutas, assicuta, assicutamu, assicutati, assicutanu, assicutai, assicutasti, assicutau, assicutàmuru, assicutàstivu, assicutàranu",OK
assiddiiri,Verbo,scegliere,Italiano,"assiddiu, assiddii, assiddii, assiddiimu, assiddiiti, assiddiinu, assiddiii, assiddiisti, assiddiìu, assiddiìmuru, assiddiìstivu, assiddiìranu",OK
assimigghiari,Verbo,parecerse,Español,"assimigghiu, assimigghias, assimigghia, assimigghiamu, assimigghiati, assimigghianu, assimigghiai, assimigghiasti, assimigghiau, assimigghiàmuru, assimigghiàstivu, assimigghiàranu",OK
assiminzari,Verbo,cacciare il seme dal lino,Italiano,"assiminzu, assiminzas, assiminza, assiminzamu, assiminzati, assiminzanu, assiminzai, assiminzasti, assiminzau, assiminzàmuru, assiminzàstivu, assiminzàranu",OK
assintari,Verbo,arruolare,Italiano,"assintu, assintas, assinta, assintamu, assintati, assintanu, assintai, assintasti, assintau, assintàmuru, assintàstivu, assintàranu",OK
assintinari,Verbo,puzzare,Italiano,"assintinu, assintinas, assintina, assintinamu, assintinati, assintinanu, assintinai, assintinasti, assintinau, assintinàmuru, assintinàstivu, assintinàranu",OK
assintàrisi,Verbo,sentarse,Español,,OK
assittàrisi,Verbo,sentarse,Español,,OK
assubbagghiari,Verbo,tosare,Italiano,"assubbagghiu, assubbagghias, assubbagghia, assubbagghiamu, assubbagghiati, assubbagghianu, assubbagghiai, assubbagghiasti, assubbagghiau, assubbagghiàmuru, assubbagghiàstivu, assubbagghiàranu",OK
assuccarari,Verbo,torturare,Italiano,"assuccaru, assuccaras, assuccara, assuccaramu, assuccarati, assuccaranu, assuccarai, assuccarasti, assuccarau, assuccaràmuru, assuccaràstivu, assuccaràranu",OK
assulari,Verbo,"appianare, distruggere",Italiano,"assulu, assulas, assula, assulamu, assulati, assulanu, assulai, assulasti, assulau, assulàmuru, assulàstivu, assulàranu",OK
assummari,Verbo,venir su,Italiano,"assummu, assummas, assumma, assummamu, assummati, assummanu, assummai, assummasti, assummau, assummàmuru, assummàstivu, assummàranu",OK
assummurari,Verbo,impaurirsi,Italiano,"assummuru, assummuras, assummura, assummuramu, assummurati, assummuranu, assummurai, assummurasti, assummurau, assummuràmuru, assummuràstivu, assummuràranu",OK
assuppari,Verbo,"intridere, inzuppare",Italiano,"assuppu, assuppas, assuppa, assuppamu, assuppati, assuppanu, assuppai, assuppasti, assuppau, assuppàmuru, assuppàstivu, assuppàranu",OK
assuppilari,Verbo,disseccare,Italiano,"assuppilu, assuppilas, assuppila, assuppilamu, assuppilati, assuppilanu, assuppilai, assuppilasti, assuppilau, assuppilàmuru, assuppilàstivu, assuppilàranu",OK
assussari,Verbo,"aizzare, incitare",Italiano,"assussu, assussas, assussa, assussamu, assussati, assussanu, assussai, assussasti, assussau, assussàmuru, assussàstivu, assussàranu",OK
assustari,Verbo,importunare,Italiano,"assustu, assustas, assusta, assustamu, assustati, assustanu, assustai, assustasti, assustau, assustàmuru, assustàstivu, assustàranu",OK
assutari,Verbo,apagar,Español,"assutu, assutas, assuta, assutamu, assutati, assutanu, assutai, assutasti, assutau, assutàmuru, assutàstivu, assutàranu",OK
assuzzari,Verbo,pareggiare,Italiano,"assuzzu, assuzzas, assuzza, assuzzamu, assuzzati, assuzzanu, assuzzai, assuzzasti, assuzzau, assuzzàmuru, assuzzàstivu, assuzzàranu",OK
astimari,Verbo,"imprecar, maldecir",Español,"astimu, astimas, astima, astimamu, astimati, astimanu, astimai, astimasti, astimau, astimàmuru, astimàstivu, astimàranu",OK
astutari,Verbo,apagar,Español,"astutu, astutas, astuta, astutamu, astutati, astutanu, astutai, astutasti, astutau, astutàmuru, astutàstivu, astutàranu",OK
asìstiri,Verbo,existir,Español,"asìstu, asìsti, asìsti, asìstimu, asìstiti, asìstinu, asìstii, asìstisti, asìstìu, asìstìmuru, asìstìstivu, asìstìranu",OK
attaccari,Verbo,"1. attaccare, 2. legare",Italiano,"attaccu, attaccas, attacca, attaccamu, attaccati, attaccanu, attaccai, attaccasti, attaccau, attaccàmuru, attaccàstivu, attaccàranu",OK
attangari,Verbo,puntellare,Italiano,"attangu, attangas, attanga, attangamu, attangati, attanganu, attangai, attangasti, attangau, attangàmuru, attangàstivu, attangàranu",OK
attapari,Verbo,"obturar, tapar (cerrar)",Español,"attapu, attapas, attapa, attapamu, attapati, attapanu, attapai, attapasti, attapau, attapàmuru, attapàstivu, attapàranu",OK
attaragnari,Verbo,assiderare,Italiano,"attaragnu, attaragnas, attaragna, attaragnamu, attaragnati, attaragnanu, attaragnai, attaragnasti, attaragnau, attaragnàmuru, attaragnàstivu, attaragnàranu",OK
attarusari,Verbo,"scapitozzolare, scapitozzare, mozzare, cimare, scamozzare",Italiano,"attarusu, attarusas, attarusa, attarusamu, attarusati, attarusanu, attarusai, attarusasti, attarusau, attarusàmuru, attarusàstivu, attarusàranu",OK
attassari,Verbo,"irrigidirsi, agghiacciare, assiderare",Italiano,"attassu, attassas, attassa, attassamu, attassati, attassanu, attassai, attassasti, attassau, attassàmuru, attassàstivu, attassàranu",OK
attematicari,Verbo,ostinarsi,Italiano,"attematicu, attematicas, attematica, attematicamu, attematicati, attematicanu, attematicai, attematicasti, attematicau, attematicàmuru, attematicàstivu, attematicàranu",OK
attempurari,Verbo,far durare,Italiano,"attempuru, attempuras, attempura, attempuramu, attempurati, attempuranu, attempurai, attempurasti, attempurau, attempuràmuru, attempuràstivu, attempuràranu",OK
atticchiari,Verbo,morir,Español,"atticchiu, atticchias, atticchia, atticchiamu, atticchiati, atticchianu, atticchiai, atticchiasti, atticchiau, atticchiàmuru, atticchiàstivu, atticchiàranu",OK
attigghiari,Verbo,hacer cosquillas,Español,"attigghiu, attigghias, attigghia, attigghiamu, attigghiati, attigghianu, attigghiai, attigghiasti, attigghiau, attigghiàmuru, attigghiàstivu, attigghiàranu",OK
attinchiari,Verbo,"indugiare, riempire il ventre",Italiano,"attinchiu, attinchias, attinchia, attinchiamu, attinchiati, attinchianu, attinchiai, attinchiasti, attinchiau, attinchiàmuru, attinchiàstivu, attinchiàranu",OK
attipanari,Verbo,rimpinzarsi,Italiano,"attipanu, attipanas, attipana, attipanamu, attipanati, attipananu, attipanai, attipanasti, attipanau, attipanàmuru, attipanàstivu, attipanàranu",OK
attisari,Verbo,tendere,Italiano,"attisu, attisas, attisa, attisamu, attisati, attisanu, attisai, attisasti, attisau, attisàmuru, attisàstivu, attisàranu",OK
attitari,Verbo,"rogare, redigere atti notarili",Italiano,"attitu, attitas, attita, attitamu, attitati, attitanu, attitai, attitasti, attitau, attitàmuru, attitàstivu, attitàranu",OK
attorna,Verbo,otra vez,Español,,OK
attrappari,Verbo,"arraffare, sorprendere, afferrare, attrappare",Italiano,"attrappu, attrappas, attrappa, attrappamu, attrappati, attrappanu, attrappai, attrappasti, attrappau, attrappàmuru, attrappàstivu, attrappàranu",OK
attrassari,Verbo,indugiare,Italiano,"attrassu, attrassas, attrassa, attrassamu, attrassati, attrassanu, attrassai, attrassasti, attrassau, attrassàmuru, attrassàstivu, attrassàranu",OK
attravirsari,Verbo,cruzar,Español,"attravirsu, attravirsas, attravirsa, attravirsamu, attravirsati, attravirsanu, attravirsai, attravirsasti, attravirsau, attravirsàmuru, attravirsàstivu, attravirsàranu",OK
attrinciari,Verbo,afferrare,Italiano,"attrinciu, attrincias, attrincia, attrinciamu, attrinciati, attrincianu, attrinciai, attrinciasti, attrinciau, attrinciàmuru, attrinciàstivu, attrinciàranu",OK
attrisagghiari,Verbo,solleticare (Agira),Italiano,"attrisagghiu, attrisagghias, attrisagghia, attrisagghiamu, attrisagghiati, attrisagghianu, attrisagghiai, attrisagghiasti, attrisagghiau, attrisagghiàmuru, attrisagghiàstivu, attrisagghiàranu",OK
attriviri,Verbo,osare,Italiano,"attrivu, attrivi, attrivi, attrivimu, attriviti, attrivinu, attrivii, attrivisti, attrivìu, attrivìmuru, attrivìstivu, attrivìranu",OK
attruppicari,Verbo,tropezar,Español,"attruppicu, attruppicas, attruppica, attruppicamu, attruppicati, attruppicanu, attruppicai, attruppicasti, attruppicau, attruppicàmuru, attruppicàstivu, attruppicàranu",OK
attruvari,Verbo,encontrar,Español,"attruvu, attruvas, attruva, attruvamu, attruvati, attruvanu, attruvai, attruvasti, attruvau, attruvàmuru, attruvàstivu, attruvàranu",OK
attruvàrisi,Verbo,encontrarse,Español,,OK
attuppari,Verbo,"obturar, tapar (cerrar)",Español,"attuppu, attuppas, attuppa, attuppamu, attuppati, attuppanu, attuppai, attuppasti, attuppau, attuppàmuru, attuppàstivu, attuppàranu",OK
atturillari,Verbo,rissare,Italiano,"atturillu, atturillas, atturilla, atturillamu, atturillati, atturillanu, atturillai, atturillasti, atturillau, atturillàmuru, atturillàstivu, atturillàranu",OK
auciddiari,Verbo,"bighellonare, andar vagando, andar errando di qua e di là, vagare, dondoalrsela",Italiano,"auciddiu, auciddias, auciddia, auciddiamu, auciddiati, auciddianu, auciddiai, auciddiasti, auciddiau, auciddiàmuru, auciddiàstivu, auciddiàranu",OK
aumintari,Verbo,"aumentar, crecer",Español,"aumintu, aumintas, auminta, aumintamu, aumintati, aumintanu, aumintai, aumintasti, aumintau, aumintàmuru, aumintàstivu, aumintàranu",OK
avintari,Verbo,scoprire,Italiano,"avintu, avintas, avinta, avintamu, avintati, avintanu, avintai, avintasti, avintau, avintàmuru, avintàstivu, avintàranu",OK
aviri,Verbo,"tener, haber",Español,"avu, avi, avi, avimu, aviti, avinu, avii, avisti, avìu, avìmuru, avìstivu, avìranu",OK
avirnari,Verbo,"sfringuellare (cantare a distesa, cinguettare)",Italiano,"avirnu, avirnas, avirna, avirnamu, avirnati, avirnanu, avirnai, avirnasti, avirnau, avirnàmuru, avirnàstivu, avirnàranu",OK
avvacantari,Verbo,vaciar,Español,"avvacantu, avvacantas, avvacanta, avvacantamu, avvacantati, avvacantanu, avvacantai, avvacantasti, avvacantau, avvacantàmuru, avvacantàstivu, avvacantàranu",OK
avvantaggiàrisi,Verbo,"ventajearse, favorecerse",Español,,OK
avvantari,Verbo,jactar,Español,"avvantu, avvantas, avvanta, avvantamu, avvantati, avvantanu, avvantai, avvantasti, avvantau, avvantàmuru, avvantàstivu, avvantàranu",OK
avvasciari,Verbo,bajar,Español,"avvasciu, avvascias, avvascia, avvasciamu, avvasciati, avvascianu, avvasciai, avvasciasti, avvasciau, avvasciàmuru, avvasciàstivu, avvasciàranu",OK
avvastasari,Verbo,volverse grosero,Español,"avvastasu, avvastasas, avvastasa, avvastasamu, avvastasati, avvastasanu, avvastasai, avvastasasti, avvastasau, avvastasàmuru, avvastasàstivu, avvastasàranu",OK
avvastasatu,Verbo,"incivil, descortés, maleducado",Español,,OK
avventu,Verbo,"venida, llegada",Español,,OK
avverbiu,Verbo,adverbio ''m'',Español,,OK
avviari,Verbo,"1. dirigir, conducir, 2. conducir y vigilar el ganado, 3. tirar, lanzar",Español,"avviu, avvias, avvia, avviamu, avviati, avvianu, avviai, avviasti, avviau, avviàmuru, avviàstivu, avviàranu",OK
avvicinamentu,Verbo,acercamiento,Español,,OK
avvicinari,Verbo,acercar,Español,"avvicinu, avvicinas, avvicina, avvicinamu, avvicinati, avvicinanu, avvicinai, avvicinasti, avvicinau, avvicinàmuru, avvicinàstivu, avvicinàranu",OK
avvicinatu,Verbo,acercado,Español,,OK
avvicinàrisi,Verbo,acercarse,Español,,OK
avviddanari,Verbo,"prendere modi da viddanu, assumere modi da viddanu",Italiano,"avviddanu, avviddanas, avviddana, avviddanamu, avviddanati, avviddananu, avviddanai, avviddanasti, avviddanau, avviddanàmuru, avviddanàstivu, avviddanàranu",OK
avviddanatu,Verbo,che ha assunto modi da viddanu,Italiano,,OK
avvidìrisi,Verbo,"darse cuenta, notar",Español,,OK
avvilinari,Verbo,"envenenar, emponzoñar",Español,"avvilinu, avvilinas, avvilina, avvilinamu, avvilinati, avvilinanu, avvilinai, avvilinasti, avvilinau, avvilinàmuru, avvilinàstivu, avvilinàranu",OK
avviliri,Verbo,"degradar, desanimar",Español,"avvilu, avvili, avvili, avvilimu, avviliti, avvilinu, avvilii, avvilisti, avvilìu, avvilìmuru, avvilìstivu, avvilìranu",OK
avvilìrisi,Verbo,"degradarse, desanimarse",Español,,OK
avviniri,Verbo,ocurrir,Español,"avvinu, avvini, avvini, avvinimu, avviniti, avvininu, avvinii, avvinisti, avvinìu, avvinìmuru, avvinìstivu, avvinìranu",OK
avvirsari,Verbo,"ordenar, arreglar",Español,"avvirsu, avvirsas, avvirsa, avvirsamu, avvirsati, avvirsanu, avvirsai, avvirsasti, avvirsau, avvirsàmuru, avvirsàstivu, avvirsàranu",OK
avvirsatu,Verbo,"puesto bien, ordenado, que tiene sentido, que tiene juicio",Español,,OK
avvisari,Verbo,avisar,Español,"avvisu, avvisas, avvisa, avvisamu, avvisati, avvisanu, avvisai, avvisasti, avvisau, avvisàmuru, avvisàstivu, avvisàranu",OK
avvrazzari,Verbo,abrazar,Español,"avvrazzu, avvrazzas, avvrazza, avvrazzamu, avvrazzati, avvrazzanu, avvrazzai, avvrazzasti, avvrazzau, avvrazzàmuru, avvrazzàstivu, avvrazzàranu",OK
avvèniri,Verbo,ocurrir,Español,"avvènu, avvèni, avvèni, avvènimu, avvèniti, avvèninu, avvènii, avvènisti, avvènìu, avvènìmuru, avvènìstivu, avvènìranu",OK
azari,Verbo,"fare la prima aratura dopo l'estate, arare",Italiano,"azu, azas, aza, azamu, azati, azanu, azai, azasti, azau, azàmuru, azàstivu, azàranu",OK
azzaccagnari,Verbo,accoltellare,Italiano,"azzaccagnu, azzaccagnas, azzaccagna, azzaccagnamu, azzaccagnati, azzaccagnanu, azzaccagnai, azzaccagnasti, azzaccagnau, azzaccagnàmuru, azzaccagnàstivu, azzaccagnàranu",OK
azzaccanari,Verbo,chiudere il bestiame nel gagno,Italiano,"azzaccanu, azzaccanas, azzaccana, azzaccanamu, azzaccanati, azzaccananu, azzaccanai, azzaccanasti, azzaccanau, azzaccanàmuru, azzaccanàstivu, azzaccanàranu",OK
azzagariari,Verbo,essere in fioritura,Italiano,"azzagariu, azzagarias, azzagaria, azzagariamu, azzagariati, azzagarianu, azzagariai, azzagariasti, azzagariau, azzagariàmuru, azzagariàstivu, azzagariàranu",OK
azzarbari,Verbo,mettere le ulive nel serbatoio,Italiano,"azzarbu, azzarbas, azzarba, azzarbamu, azzarbati, azzarbanu, azzarbai, azzarbasti, azzarbau, azzarbàmuru, azzarbàstivu, azzarbàranu",OK
azzariari,Verbo,acciaiare,Italiano,"azzariu, azzarias, azzaria, azzariamu, azzariati, azzarianu, azzariai, azzariasti, azzariau, azzariàmuru, azzariàstivu, azzariàranu",OK
azzariatu,Verbo,que se volvió duro como el acero,Español,,OK
azzazzari,Verbo,probar (algo de comer),Español,"azzazzu, azzazzas, azzazza, azzazzamu, azzazzati, azzazzanu, azzazzai, azzazzasti, azzazzau, azzazzàmuru, azzazzàstivu, azzazzàranu",OK
azziddarari,Verbo,"gioire, impaurirsi, pungere",Italiano,"azziddaru, azziddaras, azziddara, azziddaramu, azziddarati, azziddaranu, azziddarai, azziddarasti, azziddarau, azziddaràmuru, azziddaràstivu, azziddaràranu",OK
azzimmari,Verbo,cimare i panni (sottoporre un tessuto a cimatura),Italiano,"azzimmu, azzimmas, azzimma, azzimmamu, azzimmati, azzimmanu, azzimmai, azzimmasti, azzimmau, azzimmàmuru, azzimmàstivu, azzimmàranu",OK
azziringari,Verbo,inyectar,Español,"azziringu, azziringas, azziringa, azziringamu, azziringati, azziringanu, azziringai, azziringasti, azziringau, azziringàmuru, azziringàstivu, azziringàranu",OK
azzitari,Verbo,promettersi sposo,Italiano,"azzitu, azzitas, azzita, azzitamu, azzitati, azzitanu, azzitai, azzitasti, azzitau, azzitàmuru, azzitàstivu, azzitàranu",OK
azzizzari,Verbo,"adornare, acconciare",Italiano,"azzizzu, azzizzas, azzizza, azzizzamu, azzizzati, azzizzanu, azzizzai, azzizzasti, azzizzau, azzizzàmuru, azzizzàstivu, azzizzàranu",OK
azzubbunari,Verbo,sopraffare,Italiano,"azzubbunu, azzubbunas, azzubbuna, azzubbunamu, azzubbunati, azzubbunanu, azzubbunai, azzubbunasti, azzubbunau, azzubbunàmuru, azzubbunàstivu, azzubbunàranu",OK
azzuccari,Verbo,allignare,Italiano,"azzuccu, azzuccas, azzucca, azzuccamu, azzuccati, azzuccanu, azzuccai, azzuccasti, azzuccau, azzuccàmuru, azzuccàstivu, azzuccàranu",OK
azzulari,Verbo,colorire di azzurro,Italiano,"azzulu, azzulas, azzula, azzulamu, azzulati, azzulanu, azzulai, azzulasti, azzulau, azzulàmuru, azzulàstivu, azzulàranu",OK
azzuliari,Verbo,dare busse,Italiano,"azzuliu, azzulias, azzulia, azzuliamu, azzuliati, azzulianu, azzuliai, azzuliasti, azzuliau, azzuliàmuru, azzuliàstivu, azzuliàranu",OK
azzummari,Verbo,"1. cadere pesantemente, 2. battere con violenza qualcuno",Italiano,"azzummu, azzummas, azzumma, azzummamu, azzummati, azzummanu, azzummai, azzummasti, azzummau, azzummàmuru, azzummàstivu, azzummàranu",OK
azzuttari,Verbo,frustare,Italiano,"azzuttu, azzuttas, azzutta, azzuttamu, azzuttati, azzuttanu, azzuttai, azzuttasti, azzuttau, azzuttàmuru, azzuttàstivu, azzuttàranu",OK
aççiari,Verbo,encontrar,Español,"aççiu, aççias, aççia, aççiamu, aççiati, aççianu, aççiai, aççiasti, aççiau, aççiàmuru, aççiàstivu, aççiàranu",OK
bacazziari,Verbo,spassarsela,Italiano,"bacazziu, bacazzias, bacazzia, bacazziamu, bacazziati, bacazzianu, bacazziai, bacazziasti, bacazziau, bacazziàmuru, bacazziàstivu, bacazziàranu",OK
badagghiari,Verbo,bostezar,Español,"badagghiu, badagghias, badagghia, badagghiamu, badagghiati, badagghianu, badagghiai, badagghiasti, badagghiau, badagghiàmuru, badagghiàstivu, badagghiàranu",OK
badari,Verbo,"dar atención a, tener cuidado con, tener atención con",Español,"badu, badas, bada, badamu, badati, badanu, badai, badasti, badau, badàmuru, badàstivu, badàranu",OK
badducchiari,Verbo,beffeggiare,Italiano,"badducchiu, badducchias, badducchia, badducchiamu, badducchiati, badducchianu, badducchiai, badducchiasti, badducchiau, badducchiàmuru, badducchiàstivu, badducchiàranu",OK
badduttuliari,Verbo,envolver en forma de pelota,Español,"badduttuliu, badduttulias, badduttulia, badduttuliamu, badduttuliati, badduttulianu, badduttuliai, badduttuliasti, badduttuliau, badduttuliàmuru, badduttuliàstivu, badduttuliàranu",OK
