Palabra,Categoria,Traduccion,Idioma,Conjugaciones,Estado
partuallu,Pronombre,"naranja, naranjo",Español,,OK
partugallu,Pronombre,"naranja, naranjo",Español,,OK
partuvalla,Pronombre,"naranja, naranjo",Español,,OK
parzamaru,Pronombre,chi entra nella soccida,Italiano,,OK
parzamarìa,Pronombre,"accomandita di bestiame in società, soccida",Italiano,,OK
paràngulu,Pronombre,lunga lenza peschereccia (attrezzo per la pesca ),Italiano,,OK
paràula,Pronombre,palabra,Español,,OK
parìa,Pronombre,piccola mandra,Italiano,,OK
passagagghi,Pronombre,chi passa e ripassa per vedere e corteggiare donne,Italiano,,OK
passannaieri,Pronombre,anteayer,Español,,OK
passannajeri,Pronombre,anteayer,Español,,OK
passapitittu,Pronombre,"persona smorta, sgraziata",Italiano,,OK
passascoddi,Pronombre,pezzo di legno usato dai sarti per spianare le cuciture,Italiano,,OK
pasta riali,Pronombre,mazapán,Español,,OK
pasta sciutta,Pronombre,pasta,Español,,OK
pastasciutta,Pronombre,pasta,Español,,OK
pastidda,Pronombre,nocciolo della carrubba,Italiano,,OK
pastizza,Pronombre,cappello che si portava sotto il braccio,Italiano,,OK
pastuca,Pronombre,pistacho,Español,,OK
pataliscu,Pronombre,moina,Italiano,,OK
patassu,Pronombre,"moina, svenevolezza",Italiano,,OK
patata,Pronombre,patata,Español,,OK
patitu,Pronombre,"sorta di calzare, zoccolo",Italiano,,OK
patta,Pronombre,linguetta di stoffa che copre la tasca,Italiano,,OK
patu,Pronombre,imbocco di strada coperto a volta,Italiano,,OK
paurottu,Pronombre,sarago (Diplodus vulgaris),Italiano,,OK
pavera,Pronombre,"pezzo di stoffa che copre la tasca, linguetta",Italiano,,OK
peddi,Pronombre,piel,Español,,OK
pedi,Pronombre,pie,Español,,OK
peggiu,Pronombre,peor,Español,,OK
pegna,Pronombre,combriccola,Italiano,,OK
peiu,Pronombre,peor,Español,,OK
peju,Pronombre,peor,Español,,OK
penula,Pronombre,mantello,Italiano,,OK
pepè,Pronombre,scarpa (nel linguaggio infantile),Italiano,,OK
perfumu,Pronombre,fumigación,Español,,OK
peri,Pronombre,pie,Español,,OK
perru,Pronombre,"perro, can",Español,,OK
perterra,Pronombre,"luogo delizioso con aiuole, parterre (complesso delle aiuole, a disegni geometrici e ornamentali di fiori bassi e policromi, dei giardini del tipo detto «alla francese»), parterra, parterro",Italiano,,OK
perunni,Pronombre,per cui,Italiano,,OK
perìudu,Pronombre,período,Español,,OK
petra,Pronombre,piedra,Español,,OK
pettu,Pronombre,pecho,Español,,OK
pi,Pronombre,para / por,Español,,OK
pi chissu,Pronombre,"por eso, por ese motivo",Español,,OK
pi chistu,Pronombre,"por esto, por este motivo",Español,,OK
pi fauri,Pronombre,por favor,Español,,OK
pi favuri,Pronombre,por favor,Español,,OK
pi piaciri,Pronombre,por favor,Español,,OK
pi sempri,Pronombre,para siempre,Español,,OK
piattu,Pronombre,plato,Español,,OK
picchissu,Pronombre,"por eso, por ese motivo",Español,,OK
picchistu,Pronombre,"por esto, por este motivo",Español,,OK
picchiu,Pronombre,"lloriqueo, llanto, loro, gimoteo, gemido",Español,,OK
picchì,Pronombre,"1. por qué, 2. porque, 3. para que",Español,,OK
piccicaneddu,Pronombre,conno,Italiano,,OK
piccicusa,Pronombre,punteruolo,Italiano,,OK
piccicuta,Pronombre,punteruolo,Italiano,,OK
picciotta,Pronombre,"joven, chavala",Español,,OK
picciotti,Pronombre,jóvenes  / jóvenes,Español,,OK
picciottu,Pronombre,"joven, chaval",Español,,OK
picciu,Pronombre,"lloriqueo, llanto, loro, gimoteo, gemido",Español,,OK
pichesci,Pronombre,soprabito,Italiano,,OK
picinusu,Pronombre,chi infastidisce con lagni e preoccupazioni,Italiano,,OK
picontrìa,Pronombre,"hipocondría, melancolía",Español,,OK
picundrìa,Pronombre,"hipocondría, melancolía",Español,,OK
picuntrìa,Pronombre,"hipocondría, melancolía",Español,,OK
piddata,Pronombre,tanta quantità di grano e di paglia quanta ce ne va in un'aia,Italiano,,OK
piddemi,Pronombre,specie di scialle per donne,Italiano,,OK
piddemia,Pronombre,specie di scialle per donne,Italiano,,OK
piddicata,Pronombre,"una gran quantità, specialmente di legnate",Italiano,,OK
piddu,Pronombre,"1. tritume di panno, 2. bambino",Italiano,,OK
piddusinu,Pronombre,perejil,Español,,OK
pidicinu,Pronombre,"1. l'estremità (di un sacco, di un otre), 2. omiciattolo",Italiano,,OK
pignateddi di Garìbbuli,Pronombre,pentole di terracotta (pentole piccole di forma circolare),Italiano,,OK
pignòla,Pronombre,piñones,Español,,OK
pignòlu,Pronombre,piñón,Español,,OK
pilaccuni,Pronombre,fiocco,Italiano,,OK
pilaia,Pronombre,playa,Español,,OK
pilaja,Pronombre,playa,Español,,OK
pilatuni,Pronombre,giudice prepotente,Italiano,,OK
pilesi,Pronombre,piegatura all'estremità del ferro di cavallo,Italiano,,OK
piloccu,Pronombre,fiocco di lana,Italiano,,OK
pilusella,Pronombre,filato di seta stracciata,Italiano,,OK
pinesa,Pronombre,"uomo inetto, poveraccio",Italiano,,OK
pinnina,Pronombre,discesa,Italiano,,OK
pinsera,Pronombre,"pensamientos, preocupaciones",Español,,OK
pinsiunariu,Pronombre,pensionista (el que se aloja),Español,,OK
pintalora,Pronombre,"corriera, autobus",Italiano,,OK
pinturi,Pronombre,verga per bacchiare (Campobello di Licata),Italiano,,OK
pinzera,Pronombre,"pensamientos, preocupaciones",Español,,OK
pinziunariu,Pronombre,pensionista (el que se aloja),Español,,OK
pipita,Pronombre,malattia dei polli sulla punta della lingua,Italiano,,OK
pipiu,Pronombre,pava (pavo hembra),Español,,OK
piplu,Pronombre,specie di euforbia,Italiano,,OK
pir chissu,Pronombre,"por eso, por ese motivo",Español,,OK
pir chistu,Pronombre,"por esto, por este motivo",Español,,OK
piragnu,Pronombre,merletto che circonda il letto nella parte inferiore,Italiano,,OK
pirchini,Pronombre,"1. por qué, 2. porque, 3. para que",Español,,OK
pirchissu,Pronombre,"por eso, por ese motivo",Español,,OK
pirchistu,Pronombre,"por esto, por este motivo",Español,,OK
pirchì,Pronombre,"1. por qué, 2. porque, 3. para que",Español,,OK
pircocu,Pronombre,albaricoque,Español,,OK
pircopu,Pronombre,albaricoque,Español,,OK
pirfuliata,Pronombre,"hierba de San Juan (Hypericum perforatum), hipérico, hipericón",Español,,OK
pirfumu,Pronombre,"perfume, fragancia",Español,,OK
piricinu,Pronombre,"l'estremità (di un sacco, di un otre)",Italiano,,OK
piricocu,Pronombre,albaricoque,Español,,OK
piricò,Pronombre,"hipérico, hipericón (Hypericum perforatum), hierba de San Juan, corazoncillo",Español,,OK
piripacchiu,Pronombre,carta rigonfia che si fa scoppiare,Italiano,,OK
piripagnu,Pronombre,"sergozzone, sorgozzone",Italiano,,OK
piritolla,Pronombre,donna sciatta,Italiano,,OK
pirollu,Pronombre,piede storpio,Italiano,,OK
pirrera,Pronombre,cantera (piedras),Español,,OK
pirri pirri,Pronombre,voce di richiamo per i polli,Italiano,,OK
pirricaneddu,Pronombre,conno,Italiano,,OK
pirrimpimpìu,Pronombre,"in aggiunta, di più, per di più",Italiano,,OK
pirterra,Pronombre,"luogo delizioso con aiuole, parterre (complesso delle aiuole, a disegni geometrici e ornamentali di fiori bassi e policromi, dei giardini del tipo detto «alla francese»), parterra, parterro",Italiano,,OK
pirticuni,Pronombre,"pallattola minuta di piombo per caccia, miglialora",Italiano,,OK
pirìa,Pronombre,orlo della gonna,Italiano,,OK
pirìudu,Pronombre,período,Español,,OK
pisci,Pronombre,pez / peces,Español,,OK
pisciacozza,Pronombre,"tartaruga, testuggine",Italiano,,OK
pisciaru,Pronombre,1. vendedor de pescados,Español,,OK
piscistoccu,Pronombre,"estocafís, bacalada",Español,,OK
pisciteddu,Pronombre,pez pequeño,Español,,OK
piscitieddu,Pronombre,"pez pequeño, 2. pan pequeño",Español,,OK
piscornia,Pronombre,specie d'incudine con lunghi corni,Italiano,,OK
pisemi,Pronombre,"insieme, nello stesso tempo",Italiano,,OK
pisera,Pronombre,"quantità di paglia, tanta da riempire un'aia",Italiano,,OK
pismina,Pronombre,"sifone, cannella",Italiano,,OK
pisola,Pronombre,escalón,Español,,OK
pisolu,Pronombre,umbral / alféizar (de ventana) / escalón,Español,,OK
pispularu,Pronombre,faccendone,Italiano,,OK
pispuleru,Pronombre,faccendone,Italiano,,OK
pissinu,Pronombre,"loffia (loffa), scorreggia",Italiano,,OK
pistulana,Pronombre,striscia di cuoio dello straccale,Italiano,,OK
pistulena,Pronombre,striscia di cuoio dello straccale,Italiano,,OK
pistuluni,Pronombre,una forma di pane allungata,Italiano,,OK
pisturali,Pronombre,capretto,Italiano,,OK
pitali,Pronombre,orinal,Español,,OK
pitanza,Pronombre,lo que se come como segundo plato,Español,,OK
pitarra,Pronombre,orcio,Italiano,,OK
pitichinu,Pronombre,pene,Italiano,,OK
pitiggia,Pronombre,pianta il cui fiore strofinato manda puzzo,Italiano,,OK
pitirri,Pronombre,specie di polenta fatta con farina di frumento (Sutera),Italiano,,OK
pitisciu,Pronombre,"affatto, dispetto",Italiano,,OK
pitiusa,Pronombre,una specie di euforbia,Italiano,,OK
pitrera,Pronombre,cantera (piedras),Español,,OK
pitrusinu,Pronombre,perejil,Español,,OK
pitruzzu,Pronombre,regalia in vino ai trasportatori di mosto,Italiano,,OK
pittavelli,Pronombre,mastietti,Italiano,,OK
pittiddi,Pronombre,truciolini di carta,Italiano,,OK
pittinali,Pronombre,parte del corpo tra la pancia e le pudende,Italiano,,OK
pittini,Pronombre,calcoli cabalistici,Italiano,,OK
pittuca,Pronombre,petto del pollo (Sutera),Italiano,,OK
pivireddu,Pronombre,ripiegatura fra le strisce d'una vela,Italiano,,OK
pizzaferru,Pronombre,"abejaruco europeo (Merops apiaster), abejaruco común",Español,,OK
pizzata,Pronombre,colpo dato col ferro della trottola,Italiano,,OK
pizzicamerda,Pronombre,"rácano, avaro (persona tacaña)",Español,,OK
pizzicutu,Pronombre,malleolo,Italiano,,OK
pizzingòngulu,Pronombre,colpo dato con il ferro della trottola vincente sulla parte legnosa della perdente,Italiano,,OK
pizzu,Pronombre,"1. punta, 2. cumbre, 3. pico (de ave), 4. pizzo (dinero)",Español,,OK
pizzucu,Pronombre,"pezzetto di legno, fuscello (Sutera)",Italiano,,OK
plaia,Pronombre,playa,Español,,OK
plaja,Pronombre,playa,Español,,OK
plazza,Pronombre,stipendio dei soldati,Italiano,,OK
plurali,Pronombre,plural,Español,,OK
poccu,Pronombre,"cerdo, puerco",Español,,OK
pogghia,Pronombre,"1. raddoppio di vincita dei giocatori, 2. gettone",Italiano,,OK
poglia,Pronombre,"1. raddoppio di vincita dei giocatori, 2. gettone",Italiano,,OK
polìttricu,Pronombre,talittro (Thalictrum lucidum),Italiano,,OK
pomeriggiu,Pronombre,tarde (del día),Español,,OK
pomiriggiu,Pronombre,tarde (del día),Español,,OK
ponti,Pronombre,puente,Español,,OK
populazioni,Pronombre,población,Español,,OK
populazzioni,Pronombre,población,Español,,OK
porcu,Pronombre,"cerdo, puerco",Español,,OK
porfidia,Pronombre,contrasto,Italiano,,OK
porta,Pronombre,puerta,Español,,OK
portacìnniri,Pronombre,cenicero (para cigarrillos),Español,,OK
portu,Pronombre,puerto,Español,,OK
portugallu,Pronombre,"naranja, naranjo",Español,,OK
postu,Pronombre,lugar,Español,,OK
ppi,Pronombre,para / por,Español,,OK
ppri,Pronombre,para / por,Español,,OK
praia,Pronombre,playa,Español,,OK
praja,Pronombre,playa,Español,,OK
prantali,Pronombre,"una forma di calzatura più alta, usata dai contadini, stivale",Italiano,,OK
prastili,Pronombre,tavola ai due lati della madia,Italiano,,OK
pratu,Pronombre,prado,Español,,OK
prennu,Pronombre,"mercè, in virtù, per interessamento di",Italiano,,OK
pri,Pronombre,para / por,Español,,OK
pri fauri,Pronombre,por favor,Español,,OK
pri favuri,Pronombre,por favor,Español,,OK
pri piaciri,Pronombre,por favor,Español,,OK
pri sempri,Pronombre,para siempre,Español,,OK
pricocu,Pronombre,albaricoque,Español,,OK
prifissu,Pronombre,prefijo,Español,,OK
priggiuni,Pronombre,"prisión, cárcel",Español,,OK
prigiuni,Pronombre,"prisión, cárcel",Español,,OK
primavera,Pronombre,primavera,Español,,OK
primparissi,Pronombre,"per celia, per scherzo",Italiano,,OK
primu,Pronombre,primero,Español,,OK
priolu,Pronombre,capo,Italiano,,OK
pripusizioni,Pronombre,preposición,Español,,OK
pripusizzioni,Pronombre,preposición,Español,,OK
prisagghia,Pronombre,"funicella, pendone, stringa",Italiano,,OK
priserva,Pronombre,cinto erniario,Italiano,,OK
pristignusu,Pronombre,spirito maligno,Italiano,,OK
prisuttu,Pronombre,jamón,Español,,OK
privascia,Pronombre,fogna,Italiano,,OK
privata,Pronombre,fogna,Italiano,,OK
privatanza,Pronombre,frode,Italiano,,OK
prizzamaru,Pronombre,chi entra nella soccida,Italiano,,OK
procia,Pronombre,spazio tra solco e solco,Italiano,,OK
profumu,Pronombre,"perfume, fragancia",Español,,OK
prosciuttu,Pronombre,jamón,Español,,OK
prufumu,Pronombre,"perfume, fragancia",Español,,OK
pruitteddu,Pronombre,fanciullo trovatello,Italiano,,OK
prunara,Pronombre,sorta di uva,Italiano,,OK
prunesta,Pronombre,sorta di uva,Italiano,,OK
prununza,Pronombre,pronunciación ''f'',Español,,OK
prununzia,Pronombre,pronunciación ''f'',Español,,OK
prupurzioni,Pronombre,proporción,Español,,OK
prusciuttu,Pronombre,jamón,Español,,OK
prusuttu,Pronombre,jamón,Español,,OK
pruverbiu,Pronombre,proverbio,Español,,OK
pruvinu,Pronombre,semenzaio,Italiano,,OK
pràttica,Pronombre,práctica,Español,,OK
prìmisi,Pronombre,"en primer lugar, antes de todo",Español,,OK
pròula,Pronombre,provola (queso típico de Italia del Sur),Español,,OK
pròvula,Pronombre,provola (queso típico de Italia del Sur),Español,,OK
psico-,Pronombre,psico-,Español,,OK
puddaci,Pronombre,crisantemo bianco,Italiano,,OK
pudditrica,Pronombre,"culantrillo menor (Asplenium trichomanes), culantrillo menudo, polítrico",Español,,OK
puddusinu,Pronombre,perejil,Español,,OK
pudìa,Pronombre,lembo inferiore della veste,Italiano,,OK
pugna,Pronombre,puños,Español,,OK
pugnu,Pronombre,puño,Español,,OK
puia,Pronombre,viento de tierra,Español,,OK
pulaina,Pronombre,stivale,Italiano,,OK
pulesi,Pronombre,ferro vecchio e logoro che si toglie al cavallo,Italiano,,OK
puleu,Pronombre,"poleo (Mentha pulegium, Pulegium vulgare Miller), menta poleo",Español,,OK
pulicanu,Pronombre,strumento per cavar denti,Italiano,,OK
pulicara,Pronombre,"olivarda (Inula viscosa, Dittrichia viscosa)",Español,,OK
pulla,Pronombre,puta,Español,,OK
pullanca,Pronombre,pollastra,Italiano,,OK
pumeriggiu,Pronombre,tarde (del día),Español,,OK
pumiriggiu,Pronombre,tarde (del día),Español,,OK
pumu d'Adamu,Pronombre,nuez (en el cuello),Español,,OK
punizioni,Pronombre,punición,Español,,OK
punizzioni,Pronombre,punición,Español,,OK
punta,Pronombre,punta,Español,,OK
puntareddu,Pronombre,"aguijón, pica",Español,,OK
puntiddu,Pronombre,piccola merenda (Sutera),Italiano,,OK
puntillitri,Pronombre,lettere iniziali del nome ricamate sulla biancheria,Italiano,,OK
puntineri,Pronombre,"agente municipale, vigile urbano",Italiano,,OK
puntuneri,Pronombre,"agente municipale, vigile urbano",Italiano,,OK
pupiana,Pronombre,"pilastrino paracarri, pilastro paracarri",Italiano,,OK
pupianna,Pronombre,"pilastrino paracarri, pilastro paracarri",Italiano,,OK
pupianni,Pronombre,"pilastrino paracarri, pilastro paracarri",Italiano,,OK
pupulazioni,Pronombre,población,Español,,OK
pupulazzioni,Pronombre,población,Español,,OK
purcili,Pronombre,"pocilga, cochitril, porqueriza, zahúrda",Español,,OK
puri puri,Pronombre,voce di richiamo per le galline (Sutera),Italiano,,OK
purmunara,Pronombre,"detto di terra non buona, non grassa",Italiano,,OK
purpàina,Pronombre,"provena, propagación (sistema de reproducción en algunas plantas)",Español,,OK
purpània,Pronombre,"provena, propagación (sistema de reproducción en algunas plantas)",Español,,OK
purtedda,Pronombre,valico tra i monti,Italiano,,OK
purtigghiola,Pronombre,"bottoniera, rimboccatura della scarpa",Italiano,,OK
purtuchisi brasilianu,Pronombre,"dialecto brasileño, portugués brasileño",Español,,OK
purtughisi brasilianu,Pronombre,"dialecto brasileño, portugués brasileño",Español,,OK
purìa,Pronombre,lembo inferiore della veste,Italiano,,OK
pusterna,Pronombre,grotta,Italiano,,OK
pusunisi,Pronombre,geloni,Italiano,,OK
putrigghiuni,Pronombre,primera muda del gusano de seda,Español,,OK
putrusinu,Pronombre,perejil,Español,,OK
pàfara,Pronombre,naso camuso,Italiano,,OK
pàiula,Pronombre,fascia con cui si lega il bue al giogo,Italiano,,OK
pàmpana,Pronombre,hoja,Español,,OK
pàmpina,Pronombre,hoja,Español,,OK
pàntani,Pronombre,"diable!, coño!",Español,,OK
pèdanu,Pronombre,"pedano, pedene, penero (frangia di stoffa sfilacciata)",Italiano,,OK
pèdinu,Pronombre,"pedano, pedene, penero (frangia di stoffa sfilacciata)",Italiano,,OK
pènnula,Pronombre,"pendagli di frutta, un insieme che pende",Italiano,,OK
pèrticu,Pronombre,"foruncolo, pustola, carbonchio",Italiano,,OK
pìgula,Pronombre,cuco (Cuculus canorus),Español,,OK
pìnnica,Pronombre,siesta,Español,,OK
pìnnicu,Pronombre,siesta,Español,,OK
pìsula,Pronombre,piccola pietra per il gioco fanciullesco dei cinque sassi,Italiano,,OK
pìttima,Pronombre,"decotto, empiastro",Italiano,,OK
pòtisi,Pronombre,potere,Italiano,,OK
quacchi cosa,Pronombre,algo,Español,,OK
quaccunu,Pronombre,alguien,Español,,OK
qualchi cosa,Pronombre,algo,Español,,OK
qualcunu,Pronombre,alguien,Español,,OK
qualicunu,Pronombre,alguien,Español,,OK
quancunu,Pronombre,alguien,Español,,OK
quannu,Pronombre,cuando,Español,,OK
quantu,Pronombre,cuanto,Español,,OK
quaquènchiaru,Pronombre,"tanghero (persona maleducata, persona rozza)",Italiano,,OK
quaranta,Pronombre,cuarenta,Español,,OK
quarantèsimu,Pronombre,"cuadragésimo, cuarentavo",Español,,OK
quarchi cosa,Pronombre,algo,Español,,OK
quarcunu,Pronombre,alguien,Español,,OK
quareddu,Pronombre,casco (de animal),Español,,OK
quarrenchiu,Pronombre,cornetto di pietra portato al collo contro la raucedine,Italiano,,OK
quartu,Pronombre,cuarto,Español,,OK
quattordicèsimu,Pronombre,"decimocuarto, catorzavo",Español,,OK
quattru,Pronombre,cuatro,Español,,OK
quintu,Pronombre,quinto,Español,,OK
quisquigghiu,Pronombre,lepidio (Lepidium Latifolium),Italiano,,OK
quisquilia,Pronombre,superfluità,Italiano,,OK
quistioni,Pronombre,cuestión,Español,,OK
quàlichi cosa,Pronombre,algo,Español,,OK
quànquaru,Pronombre,arcifanfano,Italiano,,OK
quàquara,Pronombre,quaglia,Italiano,,OK
quìnnici,Pronombre,quince,Español,,OK
r',Pronombre,"de / desde, por",Español,,OK
ragnu,Pronombre,araña,Español,,OK
rama,Pronombre,rama,Español,,OK
ramu,Pronombre,rama / cobre,Español,,OK
ranu,Pronombre,trigo,Español,,OK
ranza,Pronombre,afrecho y harina,Español,,OK
rari n'ucchiata,Pronombre,echar un vistazo,Español,,OK
rassu,Pronombre,grasa,Español,,OK
rasta,Pronombre,florero para plantar flores,Español,,OK
ravanzi,Pronombre,delante,Español,,OK
razia,Pronombre,gracia,Español,,OK
razza,Pronombre,raza,Español,,OK
re,Pronombre,rey,Español,,OK
reci,Pronombre,diez,Español,,OK
reghi,Pronombre,rey,Español,,OK
renti,Pronombre,diente / dientes,Español,,OK
ri,Pronombre,"de / desde, por",Español,,OK
ricattu,Pronombre,chantaje,Español,,OK
ricièmmiru,Pronombre,diciembre,Español,,OK
ricièmmuru,Pronombre,diciembre,Español,,OK
ricriazioni,Pronombre,recreo (escuela),Español,,OK
ricriazzioni,Pronombre,recreo (escuela),Español,,OK
ricumpensa,Pronombre,recompensa,Español,,OK
ricumpenza,Pronombre,recompensa,Español,,OK
riddu,Pronombre,grillo,Español,,OK
rifanu,Pronombre,idioma rifeño,Español,,OK
riga,Pronombre,regla (para medir),Español,,OK
riguardu a,Pronombre,"concerniente, en cuanto a, acerca de, sobre",Español,,OK
rimarra,Pronombre,fango,Español,,OK
rimitu,Pronombre,"eremita, ermitaño",Español,,OK
rini,Pronombre,riñon / riñones / arenas,Español,,OK
riposu,Pronombre,descanso,Español,,OK
risata,Pronombre,risa,Español,,OK
risprezzu,Pronombre,"desprecio, menosprecio",Español,,OK
ristoranti,Pronombre,restaurante,Español,,OK
risturanti,Pronombre,restaurante,Español,,OK
rivardu a,Pronombre,"concerniente, en cuanto a, acerca de, sobre",Español,,OK
rivu,Pronombre,"arroyo, río",Español,,OK
rizzettu,Pronombre,"reposo, tranquilidad, paz",Español,,OK
rizzu di mari,Pronombre,"erizo marino, erizo de mar",Español,,OK
riàulu,Pronombre,diablo,Español,,OK
riàvulu,Pronombre,diablo,Español,,OK
roba,Pronombre,"cosas, bienes",Español,,OK
robba,Pronombre,"cosas, bienes",Español,,OK
romanzu,Pronombre,novela,Español,,OK
rosa,Pronombre,rosa,Español,,OK
rui,Pronombre,dos,Español,,OK
rumani,Pronombre,mañana (día siguiente),Español,,OK
rumanzu,Pronombre,novela,Español,,OK
rumitu,Pronombre,"eremita, ermitaño",Español,,OK
rumpicugghiuna,Pronombre,"inorportuno (persona), rompe cojones|rompecojones (persona)",Español,,OK
ruppu,Pronombre,nudo,Español,,OK
ruvettu,Pronombre,rovo,Italiano,,OK
ràisi,Pronombre,rais (jefe de las operaciones de pesca),Español,,OK
rèpitu,Pronombre,gemido,Español,,OK
rìanu,Pronombre,orégano,Español,,OK
rìenu,Pronombre,orégano,Español,,OK
rìganu,Pronombre,orégano,Español,,OK
rìu,Pronombre,"arroyo, río",Español,,OK
rìulu,Pronombre,"pequeño arroyo, riachuelo",Español,,OK
rìvulu,Pronombre,"pequeño arroyo, riachuelo",Español,,OK
rù,Pronombre,dos,Español,,OK
rùvula,Pronombre,robles,Español,,OK
rùvulu,Pronombre,roble,Español,,OK
sacunnu,Pronombre,segundo / segundo (unidad de tiempo) / según,Español,,OK
sali,Pronombre,sal,Español,,OK
sancu,Pronombre,sangre,Español,,OK
sanfagghiuni,Pronombre,"palmitera (Chamaerops humilis L.), palmito, palma de escobas, palma de palmitos, palma enana, palmito europeo",Español,,OK
sangu,Pronombre,sangre,Español,,OK
scacciamargi,Pronombre,agachadiza común (Gallinago gallinago),Español,,OK
scarpa,Pronombre,zapato,Español,,OK
scarparu,Pronombre,zapatero,Español,,OK
scecca,Pronombre,"asna, burra",Español,,OK
scerra,Pronombre,litigio,Español,,OK
schiggia,Pronombre,grido,Español,,OK
schiticchiu,Pronombre,merienda,Español,,OK
sciamu,Pronombre,enjambre (grupo de abejas),Español,,OK
sciarra,Pronombre,litigio,Español,,OK
scimia,Pronombre,"simio, simia, mono",Español,,OK
scinnuta,Pronombre,descenso,Español,,OK
scipitarìa,Pronombre,stupideria,Italiano,,OK
sciusca,Pronombre,salvado (de cereales),Español,,OK
sciusceddu,Pronombre,"plato (comida), sopa de pescado",Español,,OK
sciuscieddu,Pronombre,"plato (comida), sopa de pescado",Español,,OK
scola,Pronombre,escuela,Español,,OK
scrittura,Pronombre,escritura,Español,,OK
scuiàttulu,Pronombre,ardilla,Español,,OK
scujàttulu,Pronombre,ardilla,Español,,OK
scularu,Pronombre,escolar (alumno),Español,,OK
scuma,Pronombre,espuma,Español,,OK
scuzzara,Pronombre,tortuga,Español,,OK
secunnu,Pronombre,segundo / segundo (unidad de tiempo) / según,Español,,OK
sei,Pronombre,seis,Español,,OK
sempiu,Pronombre,ejemplo,Español,,OK
sendi,Pronombre,idioma sendí,Español,,OK
sensu,Pronombre,sentido,Español,,OK
senzu,Pronombre,sentido,Español,,OK
sestu,Pronombre,sexto,Español,,OK
setti,Pronombre,siete,Español,,OK
sgroi,Pronombre,grulla común (Grus grus),Español,,OK
shawi,Pronombre,idioma chauí,Español,,OK
shenwi,Pronombre,idioma chenuí,Español,,OK
shilh,Pronombre,idioma shilha,Español,,OK
siccafrìttuli,Pronombre,"rácano, tacaño",Español,,OK
sicilianu anticu,Pronombre,siciliano antiguo,Español,,OK
sicunnu,Pronombre,segundo / segundo (unidad de tiempo) / según,Español,,OK
sidicèsimu,Pronombre,"decimosexto, dieciseisavo",Español,,OK
sietti,Pronombre,siete,Español,,OK
signa,Pronombre,"simio, simia, mono / mantis religiosa (Mantis religiosa)",Español,,OK
signu,Pronombre,"señal, seña",Español,,OK
singulari,Pronombre,singular,Español,,OK
sintomu,Pronombre,síntoma,Español,,OK
sintìrisi calà calà,Pronombre,"1. essere appetibile, 2. essere fiacco, sentirsi fiacco",Italiano,,OK
sira,Pronombre,"tarde, noche",Español,,OK
sissanta,Pronombre,sesenta,Español,,OK
sissantèsimu,Pronombre,"sexagésimo, sesentavo",Español,,OK
sistema sulari,Pronombre,sistema solar,Español,,OK
sittanta,Pronombre,setenta,Español,,OK
sittantèsimu,Pronombre,"septuagésimo, setentavo",Español,,OK
sittembri,Pronombre,septiembre,Español,,OK
sittembru,Pronombre,septiembre,Español,,OK
sittiembri,Pronombre,septiembre,Español,,OK
sittièmmiru,Pronombre,septiembre,Español,,OK
sittièmmuru,Pronombre,septiembre,Español,,OK
sittèmmaru,Pronombre,septiembre,Español,,OK
sittèmmiri,Pronombre,septiembre,Español,,OK
sittèmmiru,Pronombre,setembre,Español,,OK
sittèmmuru,Pronombre,septiembre,Español,,OK
siwi,Pronombre,idioma siwi,Español,,OK
soddu,Pronombre,perra (moneda),Español,,OK
solu,Pronombre,suelo,Español,,OK
spadda,Pronombre,espalda,Español,,OK
spagnolu,Pronombre,español  / idioma español,Español,,OK
spagnolu argintinu,Pronombre,"dialecto argentino, español argentino",Español,,OK
spagnuolu,Pronombre,español / idioma español,Español,,OK
spata,Pronombre,espada,Español,,OK
spaziu,Pronombre,espacio,Español,,OK
spazziu,Pronombre,espacio,Español,,OK
spezzacaddozza,Pronombre,romero silvestre,Español,,OK
spiranza,Pronombre,esperanza,Español,,OK
spirenza,Pronombre,experiencia,Español,,OK
spirenzia,Pronombre,experiencia,Español,,OK
spiziali,Pronombre,"farmacéutico, boticario",Español,,OK
spizziali,Pronombre,"farmacéutico, boticario",Español,,OK
spranza,Pronombre,esperanza,Español,,OK
sprissiuoni,Pronombre,sintagma ''m'',Español,,OK
spènsiri,Pronombre,"1. largo mantello utilizzato dai contadini (per proteggersi dalle intemperie). Il termine era usato nel territorio di Modica (provincia di Ragusa)., 2. giubboncino, sorta di vestimento con maniche, che copre il busto, 3. corpetto  attillato e spesso ricamato che le donne indossavano sulla gonna, quasi sempre lunga (detta ""sottana"").",Italiano,,OK
spènziri,Pronombre,"1. largo mantello utilizzato dai contadini (per proteggersi dalle intemperie). Il termine era usato nel territorio di Modica (provincia di Ragusa)., 2. giubboncino, sorta di vestimento con maniche, che copre il busto, 3. corpetto  attillato e spesso ricamato che le donne indossavano sulla gonna, quasi sempre lunga (detta ""sottana"").",Italiano,,OK
stamatina,Pronombre,esta mañana,Español,,OK
stati,Pronombre,verano,Español,,OK
statura,Pronombre,"estatura, taille",Español,,OK
sticchiu,Pronombre,"vagina, coño",Español,,OK
storia,Pronombre,historia,Español,,OK
strattu,Pronombre,concentrado de tomate,Español,,OK
strùmmula,Pronombre,peonza,Español,,OK
studiu,Pronombre,estudio,Español,,OK
stufati,Pronombre,"guisados, cocidos",Español,,OK
stufatu,Pronombre,"guisado, cocido",Español,,OK
